address,categories,city,latitude,longitude,name,postalCode,province,reviews.date,reviews.rating,reviews.text,reviews.userProvince
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,June,3.0,"I just got back from my 4 night stay here at the SunCoast hotel. I have to say that rooms are spacious, nice and very clean. Valet staff was also nice and was understanding when I forgot a couple items and the gentlemen who helped us carry our bags was very kind and welcoming as well. On the other hand, costumer service is very bad.Front desk staff is horrible. At some point, there was three families in line and all three of the front desk agents were looking at their computer screens completely ignoring that they had guests waiting to check in and check out for about 5 minutes (didn't even look up once). One afternoon I tried to order room service at around 2:40 and to my surprise the lady on the phone advised me that there wasn't anyone to take my order at the moment. So If i wanted to eat I had to go downstairs to the restaurant. At the restaurant, the staff was welcoming. They seated us quickly. But their attention to detail was missing. I had asked for a drink with ice and they would forget the ice. I order a plate a fruit which they completely forgot and tried to charge me for it. Thankfully I remember and got the charge voided. At the check out, a lady with white hair helped me and when I asked her for a bill she replied in a rude tone, Yeah! That's what I'm doing. Might not sound like a bad response but it's the way the person says it that has a bad effect. When I first arrived I immediately thought this was a beautiful hotel. Which it is, but I do believe the staff needs to have some costumer service orientations. (Or perhaps consider hiring younger more friendly people). Hello Angy F,Thank you for your recent visit and for leaving such thorough feedback! At Suncoast, we view all criticism as constructive and rely on it to provide better service and entertainment for our guests. Our team members strive to be friendly and personable during every interaction and are taught that service should always be prompt and accurate. It is disappointing to learn that we were unsuccessful in meeting these high standards during your time with us and I am sorry that it caused you to have less than a five star visit. Your comments will be forwarded to the appropriate management so that they can address and resolve the issues you have reported. Again, I apologize that you were not able to enjoy the high quality service Suncoast has become known for but urge you to visit in the future to experience the improvements caused by your comments.",
9090 Alta Dr,"Hotels,Casinos,Resorts,Casino,Lodging,Hotel,Restaurants",Las Vegas,36.16883,-115.29116,Suncoast Hotel and Casino,89145-8508,NV,May,3.0,"We stay at this property at least once a year when we head to Vegas to visit family. We like the location, off the strip in more of the residential area. The rooms have recently been renovated with an updated dcor. The rooms are very spacious and we have never had a problem with noise. The pool never seems crowded. The food is average. Sunrise breakfast for 3.99 in the caf, but you have to know about it as it is not on the menu. We are members of their BConnected players program and do receive the occasional perk, however be aware that anything you win ie. breakfast buffets, have to be used the following day. Other casinos vouchers are good for a longer period of time. Years ago I used to win money or break even, not so for the past few years. We had an issue with our bill at check-out, as we do every year. Someone had visited a bar and charged it to our room. The front desk gal said she'd look into it and within an hour was corrected. My only negative comment is how unwilling they are to satisfy a customer issue. Tried to use buffet coupons one day after expiration. We were told to go to the players club and see about getting comps...were told NO. We had a 15.00 food credit on the room which apparently was only good for that particular date (we used it the day before) and upon check-out was charged to the room. I explained that we were not told it could only be used for that particular date as our stay was for more that one day. NO credit. Very poor customer service considering the size of Boyd properties. Pretty sure 15.00 isn't going to break them and I don't like feeling cheated. This will definitely be a deciding factor for our next trip. Plenty of places to choose from when visiting Las Vegas. Suncoast isn't the only game in town!",Canada
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,"It's been a year since I was there and reviewed the place. Since then they added some things in the room. Like a main console to not only control your room temp, drapes, lights, etc but you could also order food! Room service or take away. The latter is food from FB outlets in the hotel and you self collect... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,4.0,"Really enjoyed Aria Resort and Casino. Not too big, not too small. Beautiful rooms, great restaurants and pool. Staff is excellent. Would recommend this venue to my friends and family. The Aria Cafe has the best burgers and loaded tater tots I've ever had.",IL
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,August,5.0,"This was our second stay at ARia. We booked during a promotion which was going to give us an upgrade to a strip view. Unfortunately, we were only able to see a little part of the strip, but who could argue, a strip view it was. Check in/ check out was fast, in spite of a moderate long lineup. We... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,January,4.0,"The Aria was great. Great food and drink. Carbone was delish, a bit overpriced. Amenities at Aria the best. Life was exciting after dark in the casino. Loved the atmosphere. Will be coming back real soon",NY
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,5.0,"4th stay at Aria. It never disappoints. Food, cleanliness, hotel staff, atmosphere cannot be beat. My next stay in Vegas will be my 5th stay at Aria. Try the Bardot Restaurant for wonderful French cuisine.",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,1.0,Me and my 3 girlfriends went here. Bouncer was extremely rude to my friend who had sunglasses on and accused her of being drunk and barely let her into the club even though she didn't have anything to drink the whole day. Eventually we got in and paid cover but the pool closed 2 hours early. We still had an... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,March,5.0,"We came for a weekend getaway with friends and our third time at the Aria. We have tried other properties and just feel the Aria is the best-- perfect location, incredible restaurants, wonderful pool and fitness areas... And don't forget the smell when you enter the lobby-- I'm pretty convinced that's what Heaven smells like!",WV
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,4.0,"We had a beautiful suite in the tower with private check in, entrance and limo pick up. Everything you would expect from a five star hotel. The comfort of our room was wonderful and we enjoyed our stay completely. The only negative was that it was so overcrowded everywhere... I know it's Las Vegas but Aria has many, many rooms... More",
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,February,4.0,I stayed here for a weekend with friends. This is a great hotel that I rate as a solid 4 stars. The hotel is new and part of the city center development along with the Vdara and Mandarin Oriental hotels. It is attached to a mall with high-end shopping and very central. The rooms are very nice although I thought... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,October,5.0,I rarely if ever give a five star and I am not a fan of Vegas. This place was exquisite and the perfect place for a romantic getaway. You never have to leave the hotel area. Forgetting Las Vegas for a moment if you can avoid losing your retirement pay at the casino and just gamble for entertainment then I... More,NY
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,December,4.0,We had a standard room with a minor view of the strip. The room was perfect. Temperature just right and clean as a whistle and fully atuomated. When we opened our door the room lit up and the drapes opened automatically. I suggest you just leave the control in the auto position because the room will do all the start... More,
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,"The rooms are luxurious, the staff are very accommodating, and the casino is not overly crowded. Best of all, the beds are insanely comfy!! The best stay we've had in all the times we've been to Vegas. We will always stay here from now on.",TX
3730 Las Vegas Blvd S,"Hotels,Casinos,Resorts,Resort,Casino,Hotel",Las Vegas,36.107741,-115.176268,ARIA Resort Casino,89158,NV,September,5.0,We stayed for 3 nights and had a room with a great view of the strip on the 25th floor. Rooms are lovely with a tablet to control all functions. Everything is pricey here but that's to be expected from the strip!,
